,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName,CodeTOB,Category1,Category2,Unit,Qty_pt,spp,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark
1582,219053,1583,2023-10-19,,"PO-Daesan-2306-01-rev04+
PO-Daesan-2309-01-rev-1+
PO-Daesan-2310-01",Daesan,Sale,40,Kukdong,XKTP-231019-11,SD - 12.5 x 1800 x 900,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,3499.2,,
1583,219054,1584,2023-10-19,,"PO-Daesan-2306-01-rev04+
PO-Daesan-2309-01-rev-1+
PO-Daesan-2310-01",Daesan,Sale,40,Kukdong,XKTP-231019-12,SD - 12.5 x 1800 x 900,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,3499.2,,
1584,219055,1585,2023-10-20,,"SO-23-34+
SO-23-35",H&H Vina,Sale,40,TMS,XKTP-231020-01,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
1585,219056,1586,2023-10-20,,"SO-23-34+
SO-23-35",H&H Vina,Sale,,,XKTP-231020-01,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,1.0,60.0,7.0,2.2326,15.6282,,
1586,219057,1587,2023-10-20,,SO-23-34,VLXD Đệ Nhất,Sale,Trailer,,XKTP-231020-02,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,
1587,219058,1588,2023-10-20,,SO2310,Lê Trần,Sale,Trailer,,XKTP-231020-03,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,
1588,219059,1589,2023-10-21,,SO2311,Lê Trần,Sale,Trailer,,XKTP-231021-01,SDA - 12.7 x 1830 x 1220,SDA127C,SD 12.7mm (Lv 2) ,SDA12.7mm,Pcs,22.0,80.0,1760.0,2.2326,3929.38,,
1589,219060,1590,2023-10-23,,SO2335,H&H Vina,Sale,40,TMS,XKTP-231023-01,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
1590,219061,1591,2023-10-23,,SO2335,H&H Vina,Sale,40,TMS,XKTP-231023-02,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,2.0,60.0,120.0,2.2326,267.912,,
1591,219062,1592,2023-10-23,,SO2335,H&H Vina,Sale,,,XKTP-231023-02,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,16.0,60.0,960.0,2.2326,2143.3,,
1592,219063,1593,2023-10-23,,SO2335,H&H Vina,Sale,40,TMS,XKTP-231023-03,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
1593,219064,1594,2023-10-23,,SO2335,H&H Vina,Sale,40,TMS,XKTP-231023-04,FR - 12.7 x 1830 x 1220,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,18.0,60.0,1080.0,2.2326,2411.21,,
1594,219065,1595,2023-10-23,,SO2341,Đăng Hưng,Sale,Trailer,,XKTP-231023-05,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,12.0,100.0,1200.0,2.9768,3572.16,,
1595,219066,1596,2023-10-23,,SO2341,Đăng Hưng,Sale,,,XKTP-231023-05,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,6.0,120.0,720.0,2.2326,1607.47,,
1596,219067,1597,2023-10-23,,SO2341,Đăng Hưng,Sale,,,XKTP-231023-05,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,3.0,102.0,306.0,2.2326,683.176,,
1597,219068,1598,2023-10-25,,KS-SPR-PO-2310-004,Soo Pull Rim,Sale,40,Daon,XKTP-231025-01,FR - 12.5 x 1800 x 900,FR125E,KS FR 12.5mm (Lv 1),FR 12.5mm,Pcs,14.0,90.0,1260.0,1.62,2041.2,,
1598,219069,1599,2023-10-25,,KS-SPR-PO-2310-004,Soo Pull Rim,Sale,,,XKTP-231025-01,FR - 12.5 x 1800 x 900,FR125E,KS FR 12.5mm (Lv 1),FR 12.5mm,Pcs,2.0,90.0,180.0,1.62,291.6,,
1599,219070,1600,2023-10-25,,KS-SPR-PO-2310-004,Soo Pull Rim,Sale,40,Daon,XKTP-231025-02,FR - 12.5 x 1800 x 900,FR125E,KS FR 12.5mm (Lv 1),FR 12.5mm,Pcs,16.0,90.0,1440.0,1.62,2332.8,,
1600,219071,1601,2023-10-25,,KS-SPR-PO-2310-004,Soo Pull Rim,Sale,40,Daon,XKTP-231025-03,FR - 12.5 x 1800 x 900,FR125E,KS FR 12.5mm (Lv 1),FR 12.5mm,Pcs,16.0,90.0,1440.0,1.62,2332.8,,
1601,219072,1602,2023-10-25,,SO2342,Đăng Hưng,Sale,Trailer,,XKTP-231025-04,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,18.0,100.0,1800.0,2.9768,5358.24,,
1602,219073,1603,2023-10-25,,SO2342,Đăng Hưng,Sale,,,XKTP-231025-04,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,2.0,100.0,200.0,2.9768,595.36,,
1603,219074,1604,2023-10-26,,SO2312,Lê Trần,Sale,Trailer,,XKTP-231026-01,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,1.0,120.0,120.0,2.2326,267.912,,
1604,219075,1605,2023-10-26,,SO2312,Lê Trần,Sale,Trailer,,XKTP-231026-01,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,9.0,120.0,1080.0,2.2326,2411.21,,
1605,219076,1606,2023-10-26,,SO2312,Lê Trần,Sale,Trailer,,XKTP-231026-01,SDA - 9 x 1830 x 1220,SDA090C,SD 9mm (Lv 2),SDA 9mm,Pcs,6.0,120.0,720.0,2.2326,1607.47,,
1606,219077,1607,2023-10-26,,SO2347,J&J,Sale,,,XKTP-231026-02,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,4.0,102.0,408.0,2.2326,910.901,,
1607,219078,1608,2023-10-26,,SO2347,J&J,Sale,,,XKTP-231026-02,MR - 9 x 1830 x 1220,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,2.0,102.0,204.0,2.2326,455.45,,
1608,219079,1609,2023-10-26,,SO2312,Dũng Nguyễn,Sale,Trailer,,XKTP-231026-03,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,13.0,100.0,1300.0,2.9768,3869.84,,
1609,219080,1610,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,40,,XKTP-231027-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,
1610,219081,1611,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,,,XKTP-231027-01,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,2.0,120.0,240.0,1.62,388.8,,
1611,219082,1612,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,40,,XKTP-231027-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,
1612,219083,1613,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,,,XKTP-231027-02,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,2.0,120.0,240.0,1.62,388.8,,
1613,219084,1614,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,40,,XKTP-231027-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,
1614,219085,1615,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,,,XKTP-231027-03,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,2.0,120.0,240.0,1.62,388.8,,
1615,219086,1616,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,40,,XKTP-231027-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1616,219087,1617,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,40,,XKTP-231027-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,19.0,120.0,2280.0,1.62,3693.6,,
1617,219088,1618,2023-10-27,,PO-DYMS-2310-01,DongYeung,Sale,,,XKTP-231027-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,5.0,120.0,600.0,1.62,972.0,,
1618,219089,1619,2023-10-27,,SO2335,VLXD Đệ Nhất,Sale,Trailer,,XKTP-231027-06,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,4.0,100.0,400.0,2.9768,1190.72,,
1619,219090,1620,2023-10-27,,SO2335,VLXD Đệ Nhất,Sale,,,XKTP-231027-06,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,16.0,100.0,1600.0,2.9768,4762.88,,
1620,219091,1621,2023-10-28,,NDPM21-2023-01267,Kocham,Sample,G Truck,,XKTP-231028-01,SDA - 9 x 2440 x 1220,SDA090H,Long 9mm (Lv 2) ,SDA 9mm Long,Pcs,,100.0,55.0,2.9768,163.724,Sale tặng mẫu Thúy yuna,
1621,219092,1622,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1622,219093,1623,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1623,219094,1624,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1624,219095,1625,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1625,219096,1626,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1626,219097,1627,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-06,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1627,219098,1628,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-07,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1628,219099,1629,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-08,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1629,219100,1630,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-09,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,11.0,120.0,1320.0,1.62,2138.4,,
1630,219101,1631,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,,,XKTP-231030-09,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,13.0,120.0,1560.0,1.62,2527.2,,
1631,219102,1632,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-10,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1632,219103,1633,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-11,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1633,219104,1634,2023-10-30,,"PO-Daesan-2308-01-rev1+
PO-Daesan-2309-01-rev1",Daesan,Sale,40,Kukdong,XKTP-231030-12,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1634,219105,1635,2023-10-30,,KR-SPR-PO-2310-005,Soo Pull Rim,Sale,40,Kukdong,XKTP-231030-13,SD - 12.5 x 1800 x 900,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,3499.2,,
1635,219106,1636,2023-10-30,,KR-SPR-PO-2310-005,Soo Pull Rim,Sale,40,Kukdong,XKTP-231030-14,SD - 12.5 x 1800 x 900,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,3499.2,,
1636,219107,1637,2023-10-30,,KR-SPR-PO-2310-005,Soo Pull Rim,Sale,40,Kukdong,XKTP-231030-15,SD - 12.5 x 1800 x 900,SD125E,KS SD 12.5mm (Lv 1),SD 12.5mm,Pcs,24.0,90.0,2160.0,1.62,3499.2,,
1637,219108,1638,2023-10-30,,SO2306,Hảo Nguyễn,Sale,Trailer,,XKTP-231030-16,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,3.0,100.0,300.0,2.9768,893.04,,
1638,219109,1639,2023-10-30,,SO2306,Hảo Nguyễn,Sale,,,XKTP-231030-16,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,1.0,100.0,100.0,2.9768,297.68,,
1639,219110,1640,2023-10-30,,SO2344,Đăng Hưng,Sale,Trailer,,XKTP-231030-17,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,
1640,219111,1641,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1641,219112,1642,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1642,219113,1643,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1643,219114,1644,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1644,219115,1645,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1645,219116,1646,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-06,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1646,219117,1647,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-07,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1647,219118,1648,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-08,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1648,219119,1649,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-09,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1649,219120,1650,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-10,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,3.0,120.0,360.0,1.62,583.2,,
1650,219121,1651,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,,,XKTP-231031-10,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,21.0,120.0,2520.0,1.62,4082.4,,
1651,219122,1652,2023-10-31,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231031-11,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1652,219123,1653,2023-10-31,,SO2335,VLXD Đệ Nhất,Sale,Trailer,,XKTP-231031-12,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,
1653,219124,1654,2023-10-31,,SO2343,Đăng Hưng,Sale,Trailer,,XKTP-231031-13,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,18.0,100.0,1800.0,2.9768,5358.24,,
1654,219125,1655,2023-10-31,,SO2343,Đăng Hưng,Sale,,,XKTP-231031-13,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,2.0,100.0,200.0,2.9768,595.36,,
1655,219126,1656,2023-11-01,,SO23-07,Lê Tú,Sale,Trailer,,XKTP-231101-01,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,10.0,100.0,1000.0,2.9768,2976.8,,
1656,219127,1657,2023-11-01,,SO23-07,Lê Tú,Sale,,,XKTP-231101-01,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,1.0,100.0,100.0,2.9768,297.68,,
1657,219128,1658,2023-11-01,,SO23-07,Lê Tú,Sale,,,XKTP-231101-01,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,18.0,240.0,4320.0,0.7284,3146.69,,
1658,219129,1659,2023-11-02,,PO-DYMS-2310-01,DongYeung,Sale,40,Kukdong,XKTP-231102-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,3.0,120.0,360.0,1.62,583.2,,
1659,219130,1660,2023-11-02,,PO-DYMS-2310-01,DongYeung,Sale,,,XKTP-231102-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,21.0,120.0,2520.0,1.62,4082.4,,
1660,219131,1661,2023-11-02,,PO-DYMS-2310-01,DongYeung,Sale,40,Kukdong,XKTP-231102-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1661,219132,1662,2023-11-02,,PO-DYMS-2310-01,DongYeung,Sale,40,Kukdong,XKTP-231102-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1662,219133,1663,2023-11-02,,PO-DYMS-2310-01,DongYeung,Sale,40,Kukdong,XKTP-231102-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1663,219134,1664,2023-11-02,,PO-DYMS-2310-01,DongYeung,Sale,40,Kukdong,XKTP-231102-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1664,219135,1665,2023-11-02,,SO2303,Vật Liệu Toàn Cầu,Sale,Truck,,XKTP-231102-06,FR - 9 x 2200 x 1220,FR090K,FR 9mm Lv 1 (2200),FR 9mm,Pcs,2.0,80.0,130.0,2.684,348.92,Xé lẻ pallet nguyên để giao,
1665,219136,1666,2023-11-02,,SO2303,Vật Liệu Toàn Cầu,Sale,Truck,,XKTP-231102-07,FR - 9 x 2200 x 1220,FR090K,FR 9mm Lv 1 (2200),FR 9mm,Pcs,2.0,80.0,144.0,2.684,386.496,"Xé lẻ pallet nguyên để giao, dư 46 tấm tại ngày này",
1666,219137,1667,2023-11-03,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231103-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1667,219138,1668,2023-11-03,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231103-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1668,219139,1669,2023-11-03,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231103-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1669,219140,1670,2023-11-03,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231103-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1670,219141,1671,2023-11-03,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231103-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1671,219142,1672,2023-11-03,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231103-06,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1672,219143,1673,2023-11-03,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231103-07,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1673,219144,1674,2023-11-03,,PO-Daesan-2309-01-rev1,Daesan,Sale,40,Kukdong,XKTP-231103-08,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1674,219145,1675,2023-11-03,,"PO-Daesan-2309-01-rev1+
PO-Daesan-2309-02-rev2",Daesan,Sale,40,Kukdong,XKTP-231103-09,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1675,219146,1676,2023-11-03,,"PO-Daesan-2309-01-rev1+
PO-Daesan-2309-02-rev2",Daesan,Sale,40,Kukdong,XKTP-231103-10,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1676,219147,1677,2023-11-03,,"PO-Daesan-2309-01-rev1+
PO-Daesan-2309-02-rev2",Daesan,Sale,40,Kukdong,XKTP-231103-11,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1677,219148,1678,2023-11-03,,"PO-Daesan-2309-01-rev1+
PO-Daesan-2309-02-rev2",Daesan,Sale,40,Kukdong,XKTP-231103-12,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1678,219149,1679,2023-11-03,,"PO-Daesan-2309-01-rev1+
PO-Daesan-2309-02-rev2",Daesan,Sale,40,Kukdong,XKTP-231103-13,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1679,219150,1680,2023-11-03,,"PO-Daesan-2309-01-rev1+
PO-Daesan-2309-02-rev2",Daesan,Sale,40,Kukdong,XKTP-231103-14,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1680,219151,1681,2023-11-03,,"PO-Daesan-2309-01-rev1+
PO-Daesan-2309-02-rev2",Daesan,Sale,40,Kukdong,XKTP-231103-15,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,
1681,219152,1682,2023-11-04,,SO2345,Đăng Hưng,Sale,Trailer,,XKTP-231104-01,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,
